catalogue_release,observable_id,measurement_id,object_id,observable_name,value,err_plus,err_minus,censoring,unit,uncertainty_kind,source_location
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__civ_blueshift,XQR30-WISEA-J0439-1634_mazzucchelli23,,civ_blueshift,1773.0,58.0,58.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__log_lambda_l1350,XQR30-WISEA-J0439-1634_mazzucchelli23,,log_lambda_l1350,47.51,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__log_lambda_l3000,XQR30-WISEA-J0439-1634_mazzucchelli23,,log_lambda_l3000,47.62,0.03,0.03,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-WISEA-J0439-1634_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.77,0.03,0.04,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__edd_ratio_civ,XQR30-WISEA-J0439-1634_mazzucchelli23,,edd_ratio_civ,0.63,0.3,0.3,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J0818-1722_mazzucchelli23,,fwhm_civ_reported,9869.0,805.0,805.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J0818-1722_mazzucchelli23,,fwhm_mgii,5477.0,334.0,334.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__civ_blueshift,XQR30-SDSS-J0818-1722_mazzucchelli23,,civ_blueshift,3727.0,329.0,329.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J0818-1722_mazzucchelli23,,log_lambda_l1350,46.86,0.04,0.04,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J0818-1722_mazzucchelli23,,log_lambda_l3000,46.85,0.08,0.1,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J0818-1722_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.55,0.1,0.12,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0818-1722_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J0818-1722_mazzucchelli23,,edd_ratio_civ,0.4,0.26,0.26,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J0836-0054_mazzucchelli23,,fwhm_civ_reported,6908.0,196.0,196.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J0836-0054_mazzucchelli23,,fwhm_mgii,3793.0,691.0,691.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__civ_blueshift,XQR30-SDSS-J0836-0054_mazzucchelli23,,civ_blueshift,573.0,77.0,77.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J0836-0054_mazzucchelli23,,log_lambda_l1350,47.06,0.0,0.0,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J0836-0054_mazzucchelli23,,log_lambda_l3000,47.14,0.0,0.0,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J0836-0054_mazzucchelli23,,log_mbh_civ_coatman_corrected,10.15,0.11,0.14,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0836-0054_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J0836-0054_mazzucchelli23,,edd_ratio_civ,1.36,0.23,0.23,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J0927-2001_mazzucchelli23,,fwhm_civ_reported,5480.0,732.0,732.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J0927-2001_mazzucchelli23,,fwhm_mgii,3405.0,243.0,243.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__civ_blueshift,XQR30-SDSS-J0927-2001_mazzucchelli23,,civ_blueshift,1785.0,166.0,166.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J0927-2001_mazzucchelli23,,log_lambda_l1350,46.55,0.05,0.06,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J0927-2001_mazzucchelli23,,log_lambda_l3000,46.37,0.15,0.24,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J0927-2001_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.28,0.12,0.18,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0927-2001_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J0927-2001_mazzucchelli23,,edd_ratio_civ,0.48,0.52,0.52,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J1030-0524_mazzucchelli23,,fwhm_civ_reported,5002.0,391.0,391.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J1030-0524_mazzucchelli23,,fwhm_mgii,3578.0,336.0,336.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__civ_blueshift,XQR30-SDSS-J1030-0524_mazzucchelli23,,civ_blueshift,1092.0,92.0,92.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J1030-0524_mazzucchelli23,,log_lambda_l1350,46.64,0.05,0.05,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J1030-0524_mazzucchelli23,,log_lambda_l3000,46.61,0.11,0.14,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J1030-0524_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.45,0.09,0.12,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1030-0524_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J1030-0524_mazzucchelli23,,edd_ratio_civ,0.55,0.15,0.15,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J1306-0356_mazzucchelli23,,fwhm_civ_reported,4567.0,688.0,688.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J1306-0356_mazzucchelli23,,fwhm_mgii,3825.0,449.0,449.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__civ_blueshift,XQR30-SDSS-J1306-0356_mazzucchelli23,,civ_blueshift,769.0,189.0,189.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J1306-0356_mazzucchelli23,,log_lambda_l1350,46.66,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J1306-0356_mazzucchelli23,,log_lambda_l3000,46.53,0.05,0.06,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J1306-0356_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.5,0.2,0.37,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J1306-0356_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J1306-0356_mazzucchelli23,,edd_ratio_civ,0.67,0.66,0.66,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__fwhm_civ_reported,XQR30-ULAS-J1319-0950_mazzucchelli23,,fwhm_civ_reported,6964.0,2636.0,2636.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__fwhm_mgii,XQR30-ULAS-J1319-0950_mazzucchelli23,,fwhm_mgii,4905.0,162.0,162.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__civ_blueshift,XQR30-ULAS-J1319-0950_mazzucchelli23,,civ_blueshift,3150.0,2607.0,2607.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__log_lambda_l1350,XQR30-ULAS-J1319-0950_mazzucchelli23,,log_lambda_l1350,46.73,0.02,0.03,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__log_lambda_l3000,XQR30-ULAS-J1319-0950_mazzucchelli23,,log_lambda_l3000,46.58,0.07,0.08,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-ULAS-J1319-0950_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.28,0.45,0.45,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J1319-0950_mazzucchelli23__edd_ratio_civ,XQR30-ULAS-J1319-0950_mazzucchelli23,,edd_ratio_civ,0.71,0.49,0.49,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__fwhm_civ_reported,XQR30-CFHQS-J1509-1749_mazzucchelli23,,fwhm_civ_reported,5095.0,828.0,828.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__fwhm_mgii,XQR30-CFHQS-J1509-1749_mazzucchelli23,,fwhm_mgii,3586.0,707.0,707.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__civ_blueshift,XQR30-CFHQS-J1509-1749_mazzucchelli23,,civ_blueshift,1021.0,216.0,216.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__log_lambda_l1350,XQR30-CFHQS-J1509-1749_mazzucchelli23,,log_lambda_l1350,46.59,0.03,0.04,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__log_lambda_l3000,XQR30-CFHQS-J1509-1749_mazzucchelli23,,log_lambda_l3000,46.65,0.06,0.08,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-CFHQS-J1509-1749_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.47,0.19,0.33,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-CFHQS-J1509-1749_mazzucchelli23__edd_ratio_civ,XQR30-CFHQS-J1509-1749_mazzucchelli23,,edd_ratio_civ,6.63,5.37,5.37,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
