catalogue_release,physical_object_id,measurement_id,object_id,n_measurements,available_measurement_ids,available_object_ids,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,preferred_measurement_lrd_flag,preferred_measurement_phenotype_tags,preferred_measurement_evidence_status,preferred_measurement_evidence_status_basis,lrd_reported_by_any_measurement,lrd_designation_reported_by_any_measurement,lrd_evidence_measurement_ids,lrd_evidence_source_keys,phenotype_evidence_measurement_ids,phenotype_evidence_source_keys,all_measurements_phenotype_tags,all_measurements_evidence_status,evidence_status_measurement_ids,evidence_status_source_keys,all_measurements_evidence_status_basis
v5-blagn,HZA-GN-38509,GN38509_juodzbalis25,GN-38509,1,GN38509_juodzbalis25,GN-38509,189.09144,62.22811,6.678,spec,0.8105236210227595,JADES,broad-line-agn,8.57,0.37,0.38,single-epoch-virial-halpha,individual_robust,9.19,0.4,0.4,beagle-spectral-decomposition,44.84,0.14,0.14,balmer-line-bolometric-correction,-0.6199999999999992,0.5482928049865328,0.015,0.0065,0.0147784693385942,0.0064618041732414,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN38509_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-210600,GS210600_juodzbalis25,GS-210600,1,GS210600_juodzbalis25,GS-210600,53.16611,-27.77985,6.306,spec,0.8730973651000311,JADES,broad-line-agn,7.41,0.33,0.34,single-epoch-virial-halpha,individual_robust,8.4,0.61,0.61,beagle-spectral-decomposition,44.29,0.09,0.11,balmer-line-bolometric-correction,-0.9900000000000002,0.6959346233663044,0.057,0.0144999999999999,0.0602045694467599,-0.0237545992099406,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS210600_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-30148179,GS30148179_juodzbalis25,GS-30148179,1,GS30148179_juodzbalis25,GS-30148179,53.14208,-27.77985,5.922,spec,0.9465948399109976,JADES,broad-line-agn,7.12,0.34,0.35,single-epoch-virial-halpha,individual_robust,8.95,0.58,0.58,beagle-spectral-decomposition,44.25,0.06,0.08,balmer-line-bolometric-correction,-1.8299999999999992,0.6748518355905984,0.11,0.04,0.1070605462374333,0.0117632302757858,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS30148179_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-10013704,GS10013704_juodzbalis25,GS-10013704,1,GS10013704_juodzbalis25,GS-10013704,53.12654,-27.81809,5.919,spec,0.947209215281436,JADES,broad-line-agn,7.44,0.31,0.31,single-epoch-virial-halpha,individual_robust,8.9,0.9,0.9,beagle-spectral-decomposition,44.29,0.02,0.02,balmer-line-bolometric-correction,-1.46,0.951892851112981,0.055,0.0065,0.0561861733638205,-0.0092667653881941,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS10013704_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GN-61888,GN61888_juodzbalis25,GN-61888,1,GN61888_juodzbalis25,GN-61888,189.16802,62.21701,5.874,spec,0.9565050566273134,JADES,broad-line-agn,7.04,0.33,0.32,single-epoch-virial-halpha,individual_robust,8.53,1.73,1.73,beagle-spectral-decomposition,44.38,0.09,0.07,balmer-line-bolometric-correction,-1.489999999999999,1.760262764475804,0.18,0.04,0.1736318749166323,0.015643050220866,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN61888_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GN-1093,GN1093_juodzbalis25,GN-1093,1,GN1093_juodzbalis25,GN-1093,189.17974,62.22463,5.594,spec,1.017921041692968,JADES,broad-line-agn,7.14,0.34,0.33,single-epoch-virial-halpha,individual_robust,8.43,0.63,0.63,beagle-spectral-decomposition,44.32,0.13,0.11,balmer-line-bolometric-correction,-1.29,0.7135299573248485,0.12,0.035,0.120123908606048,-0.0004482088348115,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN1093_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-204851,GS204851_juodzbalis25,GS-204851,2,GS204851_juodzbalis25;GOODSS13971_matthee23,GS-204851;GOODS-S-13971,53.13859,-27.79025,5.48,spec,1.044830104321813,JADES,broad-line-agn,7.68,0.32,0.31,single-epoch-virial-halpha,individual_robust,10.74,0.09,0.09,beagle-spectral-decomposition,44.97,0.17,0.12,balmer-line-bolometric-correction,-3.0600000000000005,0.3276049450176233,0.16,0.025,0.1547495714093682,0.0144905277734889,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,lrd,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,True,GOODSS13971_matthee23,matthee23_eiger_fresco_blagn,GOODSS13971_matthee23,matthee23_eiger_fresco_blagn,lrd,secure_accreting_mbh,GS204851_juodzbalis25;GOODSS13971_matthee23,juodzbalis25_jades_blagn;matthee23_eiger_fresco_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GN-77652,GN77652_juodzbalis25,GN-77652,1,GN77652_juodzbalis25,GN-77652,189.29323,62.199,5.229,spec,1.108430210684669,JADES,broad-line-agn,6.62,0.34,0.32,single-epoch-virial-halpha,individual_robust,8.36,1.64,1.64,beagle-spectral-decomposition,44.11,0.04,0.05,balmer-line-bolometric-correction,-1.739999999999999,1.6728717822953436,0.24,0.0849999999999999,0.2452615422629842,-0.0094182131708325,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN77652_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GN-62309,GN62309_juodzbalis25,GN-62309,1,GN62309_juodzbalis25,GN-62309,189.24898,62.21835,5.172,spec,1.123773752688261,JADES,broad-line-agn,6.29,0.36,0.33,single-epoch-virial-halpha,individual_robust,7.78,0.34,0.34,beagle-spectral-decomposition,43.56,0.13,0.12,balmer-line-bolometric-correction,-1.4900000000000002,0.4843810483493341,0.15,0.05,0.1477846933859427,0.0064618041732414,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN62309_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-159717,GS159717_juodzbalis25,GS-159717,1,GS159717_juodzbalis25,GS-159717,53.09753,-27.90126,5.077,spec,1.1501440446728537,JADES,broad-line-agn,7.44,0.3,0.3,single-epoch-virial-halpha,individual_robust,,,,,45.13,0.008,0.008,balmer-line-bolometric-correction,,,0.38,0.04,0.3887133487051199,-0.0098458582656313,consistent,1.0,,,True,False,False,True,mstar;lensing,single-epoch-virial,missing-host-mstar,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; BEAGLE Mstar unavailable in Table 5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS159717_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-38562,GS38562_juodzbalis25,GS-38562,1,GS38562_juodzbalis25,GS-38562,53.13586,-27.87165,4.822,spec,1.226259143973555,JADES,broad-line-agn,7.51,0.3,0.31,single-epoch-virial-halpha,individual_robust,9.76,0.09,0.09,beagle-spectral-decomposition,44.7,0.06,0.06,balmer-line-bolometric-correction,-2.25,0.3180015723231569,0.12,0.01,0.1229219538819442,-0.0104482088348166,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS38562_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-8083,GS8083_juodzbalis25,GS-8083,1,GS8083_juodzbalis25,GS-8083,53.13284,-27.80186,4.753,spec,1.2483035089057362,JADES,broad-line-agn,7.1,0.31,0.31,single-epoch-virial-halpha,individual_robust,8.27,0.14,0.13,beagle-spectral-decomposition,44.03,0.04,0.04,balmer-line-bolometric-correction,-1.17,0.3381198012539342,0.07,0.0095,0.0675506379525694,0.0154685851318205,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS8083_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-172975,GS172975_juodzbalis25,GS-172975,1,GS172975_juodzbalis25,GS-172975,53.08773,-27.87124,4.741,spec,1.2522045591007307,JADES,broad-line-agn,7.25,0.32,0.32,single-epoch-virial-halpha,individual_robust,8.98,0.14,0.14,beagle-spectral-decomposition,44.07,0.04,0.04,balmer-line-bolometric-correction,-1.7300000000000004,0.3492849839314596,0.05,0.01,0.0524359879371107,-0.020659450546418,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GS172975_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GN-20621,GN20621_juodzbalis25,GN-20621,1,GN20621_juodzbalis25,GN-20621,189.12252,62.29285,4.682,spec,1.2716827949057186,JADES,broad-line-agn,7.05,0.35,0.34,single-epoch-virial-halpha,individual_robust,8.41,1.58,1.58,beagle-spectral-decomposition,44.17,0.16,0.13,balmer-line-bolometric-correction,-1.3600000000000003,1.617227565928803,0.11,0.04,0.1046235506790809,0.0217632302757838,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN20621_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GS-200679,GS200679_juodzbalis25,GS-200679,1,GS200679_juodzbalis25,GS-200679,53.11392,-27.8062,4.547,spec,1.318195361019195,JADES,broad-line-agn,6.19,0.6,0.3,single-epoch-virial-halpha,individual_tentative,8.53,0.13,0.13,cigale-spectral-decomposition-extended-host,43.63,0.09,0.39,balmer-line-bolometric-correction,-2.339999999999999,0.4684015371452147,0.23,0.105,0.2185895796300154,0.0220983811351514,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,tentative,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Tentative sample; source-adopted CIGALE Mstar used because the host is significantly extended.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,probable_accreting_mbh,published_blagn_with_tentative_broad_line_detection,type1_broad_line,broad_balmer_line,,unknown,True,True,,,probable_accreting_mbh,published_blagn_with_tentative_broad_line_detection,False,False,,,,,,probable_accreting_mbh,GS200679_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_tentative_broad_line_detection
v5-blagn,HZA-GN-53757,GN53757_juodzbalis25,GN-53757,1,GN53757_juodzbalis25,GN-53757,189.26978,62.19421,4.447,spec,1.354502233183852,JADES,broad-line-agn,7.33,0.31,0.31,single-epoch-virial-halpha,individual_robust,10.38,0.19,0.19,beagle-spectral-decomposition,44.29,0.02,0.02,balmer-line-bolometric-correction,-3.0500000000000007,0.3635931792539568,0.07,0.0095,0.0723818126472944,-0.0145314148681805,consistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN53757_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
v5-blagn,HZA-GN-11836,GN11836_juodzbalis25,GN-11836,1,GN11836_juodzbalis25,GN-11836,189.22059,62.26368,4.409,spec,1.3687364986748385,JADES,broad-line-agn,6.06,0.32,0.32,single-epoch-virial-halpha,individual_robust,8.17,0.15,0.15,beagle-spectral-decomposition,44.11,0.05,0.05,balmer-line-bolometric-correction,-2.1100000000000003,0.3534119409414458,0.11,0.025,0.8904908367475832,-0.9082367697242087,inconsistent,1.0,,,False,False,False,True,lensing,single-epoch-virial,host-sed-with-agn-contamination-risk,balmer-line-bolometric-correction,robust,v1,juodzbalis25_jades_blagn,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",Robust sample; Mstar uses BEAGLE value; published Table 2 MBH/Lbol/lambda_Edd triplet is internally inconsistent and is preserved verbatim pending source clarification.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment,v1 catalogue,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True,True,,,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,False,False,,,,,,secure_accreting_mbh,GN11836_juodzbalis25,juodzbalis25_jades_blagn,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation
